year,region,group,channel,spend,packs,spendYoy,population,perResident,populationBasis,missingSpendCells,missingPackCells,months
2025,080,antibiotics,direct,20583865.57,2171700.0,0.050637550517001015,4461998,4.613149887113352,"ISTAT POSAS, January 1",23,23,12
2025,080,antifungals,convenzionata,2362858.33,147612.0,-0.1332310310993526,4461998,0.5295516335955328,"ISTAT POSAS, January 1",54,54,12
2025,080,antifungals,direct,7869407.69,62765.0,-0.1939339963391647,4461998,1.7636511020399384,"ISTAT POSAS, January 1",0,0,12
2025,090,antibiotics,convenzionata,25535055.83,3361545.0,-0.12797874135456672,3657716,6.981147751766402,"ISTAT POSAS, January 1",298,298,12
2025,090,antibiotics,direct,17692138.46,862208.0,-0.012324149276443418,3657716,4.836936071581282,"ISTAT POSAS, January 1",30,30,12
2025,090,antifungals,convenzionata,2105200.1,124368.0,-0.1276944108310681,3657716,0.5755504527962259,"ISTAT POSAS, January 1",54,54,12
2025,090,antifungals,direct,6012652.39,39011.0,-0.07445608074532055,3657716,1.6438270193749323,"ISTAT POSAS, January 1",0,0,12
2025,100,antibiotics,convenzionata,8387490.24,1094758.0,-0.12205273322206933,851473,9.850565126551283,"ISTAT POSAS, January 1",253,253,12
2025,100,antibiotics,direct,6375598.18,318727.0,-0.10080428563603432,851473,7.487727949095273,"ISTAT POSAS, January 1",40,40,12
2025,100,antifungals,convenzionata,568688.74,34135.0,-0.12317771498240192,851473,0.6678881655671994,"ISTAT POSAS, January 1",45,45,12
2025,100,antifungals,direct,2151310.85,13606.0,-0.10908943390408513,851473,2.52657553439745,"ISTAT POSAS, January 1",0,0,12
2025,110,antibiotics,convenzionata,16100294.4,1964700.0,-0.09555262420969872,1480545,10.874572809337103,"ISTAT POSAS, January 1",300,300,12
2025,110,antibiotics,direct,7882560.62,439852.0,0.020987326618369783,1480545,5.324093911363721,"ISTAT POSAS, January 1",26,26,12
2025,110,antifungals,convenzionata,1282976.62,75567.0,-0.1217391223987679,1480545,0.8665569908378334,"ISTAT POSAS, January 1",50,50,12
2025,110,antifungals,direct,2052904.3,18280.0,-0.1619939357535908,1480545,1.3865868987433683,"ISTAT POSAS, January 1",0,0,12
2025,120,antibiotics,convenzionata,62243627.28,7327620.0,-0.09472728937700516,5709178,10.902379866243441,"ISTAT POSAS, January 1",249,249,12
2025,120,antibiotics,direct,26658232.11,1167056.0,0.04337446072236071,5709178,4.669364330556868,"ISTAT POSAS, January 1",46,46,12
2025,120,antifungals,convenzionata,4405220.59,245692.0,-0.16665640598718062,5709178,0.7716033008604741,"ISTAT POSAS, January 1",51,51,12
2025,120,antifungals,direct,8416001.76,47948.0,-0.014692547851672948,5709178,1.474117948328113,"ISTAT POSAS, January 1",0,0,12
2025,130,antibiotics,convenzionata,15179851.75,1858697.0,-0.09767224854839013,1269118,11.960945908891057,"ISTAT POSAS, January 1",284,284,12
2025,130,antibiotics,direct,7449539.1,749847.0,-0.08673014078113084,1269118,5.869855364119018,"ISTAT POSAS, January 1",51,51,12
2025,130,antifungals,convenzionata,1136701.39,62727.0,-0.1217993984607504,1269118,0.8956624915886465,"ISTAT POSAS, January 1",52,52,12
2025,130,antifungals,direct,2436842.84,14459.0,-0.15666815676436924,1269118,1.9201073816619099,"ISTAT POSAS, January 1",0,0,12
2025,140,antibiotics,convenzionata,3767590.52,479881.0,-0.030921962345986622,287814,13.090365722306768,"ISTAT POSAS, January 1",200,200,12
2025,140,antibiotics,direct,643237.25,35693.0,-0.21615708657392135,287814,2.2349060504353506,"ISTAT POSAS, January 1",100,100,12
2025,140,antifungals,convenzionata,255265.12,14680.0,-0.1587525598030533,287814,0.8869100182756919,"ISTAT POSAS, January 1",21,21,12
2025,140,antifungals,direct,202668.7,1249.0,0.12669047740027972,287814,0.7041655374651685,"ISTAT POSAS, January 1",0,0,12
2025,150,antibiotics,convenzionata,70842054.54,8851294.0,-0.08234469806252177,5582337,12.690393743695518,"ISTAT POSAS, January 1",250,250,12
2025,150,antibiotics,direct,22069657.29,1046487.0,0.07200125777087175,5582337,3.95347992964237,"ISTAT POSAS, January 1",68,68,12
2025,150,antifungals,convenzionata,5426897.67,273080.0,-0.2230919946342031,5582337,0.9721551511490617,"ISTAT POSAS, January 1",54,54,12
2025,150,antifungals,direct,7892218.31,57736.0,0.0429046491308061,5582337,1.4137839241880237,"ISTAT POSAS, January 1",0,0,12
2025,160,antibiotics,convenzionata,46255924.76,5642247.0,-0.04008745534702395,3877395,11.929639554391544,"ISTAT POSAS, January 1",252,252,12
2025,160,antibiotics,direct,17729126.46,818967.0,0.22975014382681636,3877395,4.57243238308194,"ISTAT POSAS, January 1",58,58,12
2025,160,antifungals,convenzionata,3767766.59,201968.0,-0.18676017288071933,3877395,0.9717262724071186,"ISTAT POSAS, January 1",47,47,12
2025,160,antifungals,direct,4176194.5,35907.0,-0.1206145763752342,3877395,1.0770619191493258,"ISTAT POSAS, January 1",0,0,12
2025,170,antibiotics,convenzionata,5836231.27,725975.0,-0.09061861104935971,530004,11.011674006233914,"ISTAT POSAS, January 1",213,213,12
2025,170,antibiotics,direct,3082148.75,225920.0,0.04803325920267016,530004,5.815331110708598,"ISTAT POSAS, January 1",71,71,12
2025,170,antifungals,convenzionata,428894.26,22264.0,-0.20915493321335585,530004,0.8092283454464495,"ISTAT POSAS, January 1",43,43,12
2025,170,antifungals,direct,746487.49,5568.0,0.4976853802431102,530004,1.4084563324050385,"ISTAT POSAS, January 1",0,0,12
2025,180,antibiotics,convenzionata,22950428.05,2910095.0,-0.07419916414507056,1834646,12.509458527694171,"ISTAT POSAS, January 1",242,242,12
2025,180,antibiotics,direct,8239686.46,473779.0,-0.07171561221266003,1834646,4.491158763052927,"ISTAT POSAS, January 1",63,63,12
2025,180,antifungals,convenzionata,2531818.84,120684.0,-0.1431251872940172,1834646,1.3800040116730965,"ISTAT POSAS, January 1",47,47,12
2025,180,antifungals,direct,3304826.88,18419.0,0.3594512307604487,1834646,1.801343081989659,"ISTAT POSAS, January 1",0,0,12
2025,190,antibiotics,convenzionata,50143699.68,5984417.0,-0.01807613619860049,4787390,10.474120487363678,"ISTAT POSAS, January 1",251,251,12
2025,190,antibiotics,direct,24685220.31,1666863.0,-0.0203947321758556,4787390,5.156300261729251,"ISTAT POSAS, January 1",53,53,12
2025,190,antifungals,convenzionata,4958542.42,258850.0,-0.16111502834605881,4787390,1.035750674166926,"ISTAT POSAS, January 1",53,53,12
2025,190,antifungals,direct,5486662.05,46871.0,0.06917235811917737,4787390,1.1460654030693134,"ISTAT POSAS, January 1",0,0,12
2025,200,antibiotics,convenzionata,12944560.52,1455536.0,-0.05382540933013925,1562381,8.285149729803422,"ISTAT POSAS, January 1",246,246,12
2025,200,antibiotics,direct,5800024.89,396328.0,0.21826551212867698,1562381,3.7122986582658135,"ISTAT POSAS, January 1",55,55,12
2025,200,antifungals,convenzionata,1504533.34,91875.0,-0.10573379668194233,1562381,0.9629746777514576,"ISTAT POSAS, January 1",48,48,12
2025,200,antifungals,direct,3312349.43,18005.0,0.2891183394221014,1562381,2.120065099357967,"ISTAT POSAS, January 1",0,0,12
